GEOID,plurality,majority,white,black,asian,american_indian,hispanic,urban_rural_code,urban_rural_cat,poverty_estimate,population,pctpov,poverty_quantile
01053,White,White,60.23,31.98,0.28,0.15,2.33,6,rural,8268,34383,24.046767297792513,4
01055,White,White,77.86,15.44,0.74,0.02,3.88,4,suburban,17524,101536,17.2589032461393,3
01057,White,White,84.5,11.17,0.47,0.04,1.8,6,rural,3258,16251,20.04799704633561,4
01059,White,White,76.85,4.29,0.37,0,17.16,6,rural,6299,31129,20.235150502746635,4
01061,White,White,83.85,9.41,0.44,0.05,3.98,4,suburban,6282,26177,23.998166329220307,4
01063,Black,Non-White,17.24,79.46,0,0,1.74,6,rural,3225,8344,38.65052732502397,4
01065,Black,Non-White,39.53,59.37,0.22,0,0.03,4,suburban,3809,14648,26.003549972692518,4
01067,White,White,69.17,26.55,0.4,0.1,2.62,4,suburban,2270,16770,13.536076326774001,2
01069,White,White,66.46,26.76,0.87,0.04,3.32,4,suburban,18913,103287,18.31111369291392,3
01071,White,White,89.25,3.42,0.45,0.11,2.93,5,rural,10418,51548,20.210289438969504,4
01073,White,Non-White,49.89,42.8,1.57,0.03,3.87,1,urban,109707,645154,17.00477715398184,3
01075,White,White,85.99,10.65,0.12,0,1.65,6,rural,2916,13747,21.21190077835164,4
01077,White,White,84.72,10.14,0.64,0.07,2.68,4,suburban,13703,90283,15.17782971323505,3
01079,White,White,76.49,10.58,0.2,0.08,2.19,4,suburban,5508,32879,16.752334316737127,3
01081,White,White,67.44,22.73,4.11,0,3.68,4,suburban,32815,153342,21.39987739823401,4
01083,White,White,76.54,13.6,1.37,0.06,6.02,3,suburban,12384,90098,13.74503318608626,2
01085,Black,Non-White,24.66,74.36,0,0,0.5,3,suburban,2820,10099,27.923556787800774,4
01087,Black,Non-White,15.85,82.54,0.17,0,0.81,6,rural,4302,16688,25.779002876318312,4
01089,White,White,64.68,24.05,2.62,0.08,4.95,3,suburban,45960,348232,13.198097819844243,2
01091,Black,Non-White,44.88,53.56,0,0,1.01,6,rural,4201,19249,21.824510364174763,4
01093,White,White,91.85,3.43,0.18,0,2.6,6,rural,5144,29463,17.459186097817604,3
01095,White,White,80.75,2.67,0.6,0.05,13.97,5,rural,20354,93847,21.688492972604344,4
01097,White,White,56.89,35.54,1.89,0.01,2.9,3,suburban,78208,405635,19.280387540522884,3
01099,White,White,54.27,42.36,0.27,0.03,0.38,6,rural,6561,21226,30.910204466220677,4
01101,Black,Non-White,33.9,57.79,2.8,0.02,3.52,3,suburban,45479,219767,20.694189755513793,4
01103,White,White,75.63,12.69,0.64,0.06,8.36,4,suburban,17920,117109,15.301983622095655,3
01105,Black,Non-White,29.34,69.31,0.09,0,1.18,6,rural,3616,8661,41.750375245352735,4
01107,White,White,53.65,39.84,0.06,0.06,4.87,4,suburban,4430,18862,23.486374721662603,4
01109,White,White,56.02,36.58,2.2,0.01,2.25,5,rural,8374,31488,26.5942581300813,4
01111,White,White,75.29,19.67,0.21,0,2.95,6,rural,3912,22073,17.723010012232137,3
01113,White,Non-White,46.07,43.41,0.87,0.04,5.49,3,suburban,11491,57108,20.12152412971913,4
01115,White,White,85.87,9.57,0.8,0.01,2.42,2,urban,11268,85339,13.203810684446736,2
01117,White,White,77.87,12.02,2.06,0.02,5.72,2,urban,17557,207934,8.443544586262949,1
01119,Black,Non-White,24.81,71.92,2.14,0,0.53,6,rural,3792,12102,31.333663857213683,4
01121,White,White,62.63,32.37,0.61,0.03,2.29,5,rural,15401,77204,19.948448266929176,4
01123,White,White,68.87,26.97,0.36,0,2.42,6,rural,8131,40078,20.28793851988622,4
01125,White,White,61.55,31.89,1.61,0.04,3.72,4,suburban,34058,195629,17.409484278915702,3
01127,White,White,88.95,6.17,0.49,0,2.49,2,urban,12525,63468,19.73435432028739,4
01129,White,White,64.95,23.54,0.25,0,1.46,6,rural,3446,16382,21.035282627273837,4
01131,Black,Non-White,26.84,69.38,0.03,0,0.53,6,rural,3254,10476,31.061473844978998,4
01133,White,White,93.7,0.73,0.16,0.05,3.15,6,rural,3817,23509,16.236335020630396,3
02013,Asian,Non-White,13.21,3.22,19.68,1,9.01,6,rural,525,3415,15.373352855051245,3
02016,Asian,Non-White,23.83,3.35,39.63,2.65,14.06,6,rural,472,5522,8.547627671133647,1
02020,White,White,57.9,5.28,9.43,2.41,9.17,3,suburban,26498,288946,9.17057166390952,1
02050,White,Non-White,9.73,0.74,1.08,0.22,2.6,6,rural,4871,17542,27.76764337019724,4
02060,White,White,50.86,0.57,0.23,0.23,3.66,6,rural,50,863,5.793742757821553,1
02068,White,White,84.24,1.16,2.58,0,0.31,6,rural,369,2177,16.949931097841066,3
02070,White,Non-White,15.4,1.59,1.35,0.06,3.71,6,rural,849,4923,17.24558196221816,3
02090,White,White,69.93,4.28,3.09,0.51,8.05,4,suburban,7749,95430,8.120088022634391,1
02100,White,White,77.52,0,1.31,0.16,4.49,6,rural,224,2479,9.035901573215007,1
02105,White,Non-White,43.81,3.04,1.59,0,6.83,6,rural,207,2131,9.71374941342093,1
02110,White,White,64.68,0.98,6.45,0.99,6.78,5,rural,2514,31799,7.9059089908487685,1
02122,White,White,79.92,0.54,1.57,0.33,4.15,6,rural,6827,56934,11.991077387852602,2
02130,White,White,63.96,0.75,7.98,0.2,5.27,5,rural,1433,13585,10.548398969451602,1
02150,White,Non-White,49.03,0.21,22.69,0.33,8.91,6,rural,1243,13373,9.294847827712555,1
02158,White,Non-White,3.58,0.1,0.13,0.06,1.13,6,rural,3296,8148,40.451644575355914,4
02164,White,Non-White,20.96,1.15,1.65,0.36,0.14,6,rural,217,1366,15.885797950219619,3
02170,White,White,79.22,1.15,1.37,0.22,4.93,3,suburban,10476,101349,10.33655980818755,1
02180,White,Non-White,14.66,0.83,1.53,0.14,2.74,6,rural,2221,9599,23.137826856964267,4
02185,White,Non-White,30.91,1.44,5.38,1.86,2.03,6,rural,904,9682,9.336913860772569,1
02188,White,Non-White,10.77,1.08,1,0.1,1.45,6,rural,1921,7656,25.091431556948795,4
02195,White,White,65.49,1.01,4.57,0.58,11.7,6,rural,267,3242,8.23565700185071,1
02198,White,Non-White,45.26,0.45,1.42,0.62,3.86,6,rural,972,6415,15.151987529228371,3
02220,White,White,61.57,0.71,6.66,0.09,6.76,6,rural,639,8554,7.470189385083002,1
02230,White,White,82.11,3.34,0.81,0,5.69,6,rural,56,1054,5.313092979127135,1
02240,White,White,73.66,0.32,2.66,0.06,6.06,6,rural,730,6789,10.75268817204301,1
02261,White,White,69.31,0.38,4.07,0.63,5.24,6,rural,747,9181,8.136368587299858,1
02275,White,White,61.87,0.04,0.72,0.36,5.04,6,rural,192,2463,7.795371498172959,1
02282,White,Non-White,43.3,0.77,4.93,1.23,7.7,6,rural,46,689,6.676342525399129,1
02290,White,Non-White,21.55,0.07,0.71,0.04,2.66,6,rural,1350,5368,25.149031296572282,4
04001,White,Non-White,18.21,0.52,0.34,0.02,6.34,6,rural,24761,70184,35.28012082525932,4
04003,White,White,54.99,3.67,1.93,0.33,35.45,4,suburban,20192,117265,17.219119089242316,3
04005,White,White,54.05,1.12,1.87,0.17,14.11,4,suburban,24168,127640,18.934503290504544,3
04007,White,White,62.25,0.65,0.79,0,18.75,5,rural,11807,52501,22.489095445801034,4
04009,White,White,50.86,1.82,0.63,0.12,33.01,5,rural,7122,33458,21.286388905493457,4
04011,Hispanic,Non-White,46.62,2.05,0.55,0,46.8,6,rural,1115,9385,11.88066062866276,2
04012,White,White,57.4,0.88,0.73,0.05,27.58,6,rural,4507,20402,22.09097147338496,4
04013,White,White,55.24,5.31,4.09,0.2,30.99,1,urban,618496,4198378,14.731784512971439,2
04015,White,White,77.29,1,1.07,0.2,16.45,4,suburban,35296,201965,17.476295397717426,3
04017,White,Non-White,41.28,0.74,0.59,0.13,11.42,5,rural,30163,105735,28.526977821913274,4
04019,White,White,51.73,3.26,2.79,0.14,37.25,3,suburban,176222,991092,17.7805894911875,3
04021,White,White,56.79,4.08,1.58,0.29,30.16,2,urban,55859,392300,14.2388478205455,2
04023,Hispanic,Non-White,14.85,0.24,0.83,0,83.46,5,rural,11080,46214,23.975418704288742,4
04025,White,White,80.46,0.62,0.92,0.06,14.54,4,suburban,30813,220076,14.001072356822188,2
04027,Hispanic,Non-White,30.97,1.68,1.19,0.06,63.76,4,suburban,40591,202390,20.055832798063143,4
05001,White,White,69.76,25.88,0.04,0,3.19,6,rural,3563,17786,20.032609917912968,4
05003,White,White,68.23,25.27,0.19,0,5.43,6,rural,4110,20352,20.194575471698112,4
05005,White,White,94.71,0.16,0.43,0.04,2.38,5,rural,5676,40634,13.968597726042232,2
05007,White,White,73.33,1.65,3.84,0.61,16.62,3,suburban,25356,255849,9.910533166047161,1
05009,White,White,93.87,0.33,0.37,0.09,2.49,5,rural,5455,36646,14.885662828139498,2
05011,White,White,55.5,28.8,0.06,0,15.39,6,rural,2513,10822,23.221216041397156,4
05013,White,White,72.46,21.48,0,0.31,3.99,5,rural,788,5061,15.570045445564118,3
05015,White,White,79.62,0.5,1.38,0.92,14.96,6,rural,4141,27597,15.005254194296484,3
05017,Black,Non-White,38.73,53.88,0.58,0,5.5,6,rural,2962,10151,29.179391192985914,4
05019,White,White,68.69,24.24,0.7,0.03,4.73,5,rural,3887,19658,19.77312035812392,4
05021,White,White,95.34,0.67,0.03,0,2.06,6,rural,3352,14854,22.56631210448364,4
05023,White,White,94.67,0.39,0.67,0,2.43,6,rural,3631,24850,14.611670020120723,2
05025,White,White,84.57,12.8,0,0,1.24,4,suburban,1574,8118,19.3890120719389,3
05027,White,White,59.27,35.92,1.07,0,2.71,5,rural,5563,22080,25.194746376811594,4
05029,White,White,81.59,10.26,0.3,0,3.92,6,rural,3772,20694,18.227505557166328,3
05031,White,White,76.03,14.5,1.41,0.01,5.05,4,suburban,18667,101577,18.37719168709452,3
05033,White,White,84.27,1.39,1.85,0.02,7.73,3,suburban,9830,61706,15.930379541697729,3
05035,Black,Non-White,41.99,47.82,0.69,0.04,2.56,2,urban,10709,48299,22.172301703969026,4
05037,White,White,72.65,18.67,0.03,0,0.99,6,rural,2793,16694,16.73056187851923,3
05039,White,White,53.13,43.22,0.05,0.25,1.35,6,rural,948,6652,14.251352976548407,2
05041,Black,Non-White,45.23,46.6,0.44,0,6.13,6,rural,3401,11702,29.063407964450523,4
05043,White,White,66.28,28.61,0.33,0,3.43,6,rural,3735,17419,21.442103450255466,4
05045,White,White,80.04,11.34,1.33,0.12,4.09,3,suburban,19697,117501,16.76326158926307,3
05047,White,White,92.05,0.95,0.82,0.19,3.02,6,rural,3823,17457,21.899524546027383,4
05049,White,White,94.91,0.47,0.07,0.07,1.6,6,rural,2844,11878,23.943424818993098,4
05051,White,White,82.06,8.17,0.6,0,5.63,4,suburban,17961,96502,18.612049491202253,3
05053,White,White,92.57,2.57,0.04,0.07,2.75,3,suburban,2589,17852,14.502576742101725,2
05055,White,White,93,1.92,0.36,0.03,2.85,5,rural,7127,43781,16.278751056394324,3
05057,White,White,54.61,29.98,0.12,0.33,12.82,6,rural,5271,21723,24.264604336417623,4
05059,White,White,82.53,11.36,0.4,0.02,3.5,5,rural,5518,31374,17.587811563715178,3
05061,White,White,64.14,20.88,0.27,0.09,12.54,6,rural,2526,13167,19.184324447482343,3
05063,White,White,88.71,1.81,0.71,0.02,6.31,5,rural,6254,36173,17.289138307577474,3
05065,White,White,92.93,1.83,0,0,2.31,6,rural,2156,12624,17.078580481622307,3
05067,White,White,76.83,12.2,0.05,0.04,2.89,6,rural,3313,14197,23.335916038599706,4
05069,Black,Non-White,38.88,56.49,0.95,0.13,2.1,4,suburban,14896,64243,23.18696200364242,4
05071,White,White,79.18,1.56,2.06,0.08,13.92,6,rural,5728,25583,22.389868271899307,4
05073,White,White,58.59,35.76,0.4,0,2.68,6,rural,1502,6759,22.22222222222222,4
05075,White,White,95.26,1.12,0.15,0.01,1.55,6,rural,2846,16068,17.71222305202888,3
05077,Black,Non-White,41.04,55.33,0.16,0,2.5,6,rural,2009,7727,25.999741167335316,4
05079,White,White,64.2,30.52,0,0,3.93,4,suburban,1650,8858,18.627229622939716,3
05081,White,White,72.89,21.95,0.34,0,1.53,4,suburban,1913,12136,15.763019116677654,3
05083,White,White,90.44,1.38,2.19,0,2.98,6,rural,4514,21396,21.097401383436157,4
05085,White,White,86,5.64,0.78,0.27,4.47,3,suburban,8733,71410,12.229379638706064,2
05087,White,White,89.33,0.1,1.2,0.59,5.72,3,suburban,2680,15923,16.830999183570935,3
05089,White,White,94.1,0.49,0.89,0,2.3,6,rural,3355,16252,20.643613093773077,4
05091,White,White,68.47,24.64,0.4,0.04,3.33,4,suburban,8985,42370,21.206042010856738,4
05093,White,White,58.28,33.74,0.56,0.08,4.13,5,rural,10825,41917,25.824844335233916,4
05095,White,White,54.16,42.98,0.43,0,0.64,6,rural,2015,7173,28.091454063850552,4
05097,White,White,90.93,0.29,0.4,0,4.34,6,rural,1666,8838,18.850418646752658,3
05099,White,White,62.81,34.53,0.04,0.02,0.02,6,rural,2279,8229,27.694738121278405,4
05101,White,White,93.89,0.03,0.65,0.77,0.42,5,rural,1103,7781,14.175555841151525,2
05103,White,White,55.13,41.4,0.08,0,2.34,5,rural,5722,23711,24.132259288937625,4
05105,White,White,95.46,0.54,0,0,2.93,3,suburban,1729,10184,16.977611940298505,3
05107,Black,Non-White,34.5,63.15,0,0,1.88,5,rural,6252,18837,33.18999840738971,4
05109,White,White,87.37,4.08,0.43,0,6.51,6,rural,1758,10603,16.580213147222484,3
05111,White,White,86.81,4.57,0.05,0,3.04,4,suburban,5123,23511,21.789800518906045,4
05113,White,White,87.6,0.47,0.28,0,6.59,6,rural,4907,20015,24.516612540594554,4
